Price	Description	Category	Product name	Page title	Image URL	Options	Parts Brand	Model Brand	Model Year	Displacement	Model Name	JAN
"2428-707-K"	"<p><strong>USヨシムラ Axle Adjuster Blocks</strong><br /> <br /> 対応車種<br /> KX250F 2006-2014<br /> KX450F 2006-2014<br /> RM-Z250 2007-2014<br /> RM-Z450 2005-2014<br /> RMX450Z 2010<br /> <br /> 通常納期：約10営業日-1ヶ月営業日</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ボディパーツ"	"USヨシムラ KX250F 06-14 リアアクスルブロックKIT(Axle Adjuster Blocks) 2428-707-K"	"USヨシムラ KX250F 06-14 リアアクスルブロックKIT(Axle Adjuster Blocks) 2428-707-K"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/2428-707-K.jpg?t=1578974447"	""	"USヨシムラ"	"カワサキ"	"2014(平成26)年式, 2013(平成25)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2007(平成19)年式, 2006(平成18)年式"	"151cc～250cc"	"カワサキ KX250F"	"2428-707-K"
"2180-801-K "	"<p><strong>USヨシムラ Rear Brake Clevis Kit</strong><br /> <br /> 対応車種<br /> KX250F 2004-2014<br /> KX450F 2006-2014<br /> RM-Z250 2004-2006<br /> <br /> ブレーキの動きをスムーズにします。<br /> <br /> 通常納期：約15-20営業日<br /> 注意:ご利用の際の道路交通法関連に関しては当店では確認しておりませんのでご了承ください。</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ボディパーツ"	"USヨシムラ KX250 04-14 リアブレーキリンク(Rear Brake Clevis Kit) 2180-801-K"	"USヨシムラ KX250 04-14 リアブレーキリンク 2180-801-K"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/2180-801-K.jpg?t=1578974446"	""	"USヨシムラ"	"カワサキ"	"2014(平成26)年式, 2013(平成25)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2007(平成19)年式, 2006(平成18)年式, 2005(平成17)年式以前"	"151cc～250cc"	"カワサキ KX250"	"2180-801-K "
"090RD242800"	"<p><strong>USヨシムラ Steering Stem Nut Kit</strong><br /> <br /> 対応車種<br /> KX450F 2006-2014<br /> KX250F 2006-2018<br /> <br /> ヨシムラレーサーの刻印入り。<br /> <br /> <br /> 通常納期：約10-20営業日</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ステアリングステムナット(Steering Stem Nut)"	"USヨシムラ KX450F 06-17 ステアリングステムナット(Steering Stem Nut Kit) 090RD242800"	"USヨシムラ KX450F 06-17 ステアリングステムナット(Steering Stem Nut Kit) 090RD242800"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/090RD242800.jpg?t=1578974446"	""	"USヨシムラ"	"カワサキ"	"2016(平成28)年式, 2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2017(平成29)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2007(平成19)年式, 2006(平成18)年式"	"401cc～650cc"	"カワサキ KX450F"	"090RD242800"
"R-433-2428"	"<p>Yoshimura EMS PIM2 Unit<br /> <br /> 適応車種<br /> KX250F 11<br /> <br /> インジェクション車専用のセッティングツールです。<br /> パソコン上でスロット開度とエンジン回転数別に燃料マップと点火タイミングマップを作成することができます。<br /> オプションパーツでシステムを構築することができます。<br /> ＊オプションパーツは別料金です。<br /> <br /> <strong>オプションパーツ</strong><br /> Replacement USB Cable …バイクとPIM2と接続することができます。<br /> Replacement Bracket …バイクにPIM2の置き場を作ることができます。<br /> Replacement Harness …バイクとPIM2と接続することができます。<br /> <br /> 注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><br /> <br /><p>マップはこちらを<a href=""http://www.yoshimura-rd.com/ps-4434-1811-ems-pim2-fuel-maps.aspx"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ フューエル コントローラ"	"USヨシムラ KX250F 11 EMS PIM2 Unit R-433-2428"	"USヨシムラ KX250F 11 EMS PIM2 Unit"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/6193_600XX133000.jpg?t=1578974450"	"(（株）ギガステーション) placement USB Cable: R[無し,有り:R-433-USB///modifier=1080.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-USB13195288884ea669b8540f8.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A; (（株）ギガステーション) Replacement Bracket: R[無し,有り:R-433-2428-BRKT///modifier=1750.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-2428-BRKT.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A; (（株）ギガステーション) Replacement Harness: R[無し,有り:R-433-2428-HB///modifier=13500.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-2428-HB.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"カワサキ"	"2011(平成23)年式"	"151cc～250cc"	"カワサキ KX250F"	"R-433-2428"
"2180-811"	"<p>TDC Timing Inspection Plug SMALL<br /> <br /> 対応車種<br /> KX250F 04-08<br /> RM-Z250 04-06<br /> <br /> 通常納期：約10-20営業日</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ボディパーツ"	"USヨシムラ KX250F 04-08 TDCタイミングプラグ スモール(TDC Timing Inspection Plug SMALL) 2180-811"	"USヨシムラ KX250F 04-08他 TDCタイミングプラグ スモール"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/2180-811.jpg?t=1578974446"	""	"USヨシムラ"	"カワサキ"	"2008(平成20)年式, 2007(平成19)年式, 2006(平成18)年式, 2005(平成17)年式以前"	"151cc～250cc"	"カワサキ KX450F"	"2180-811"
"2180-812-K"	"<p>RM-Z/KX250 Crank Inspection Plug (LARGE)<br /> <br /> 適合車種<br /> RM-Z250 04-06<br /> KX250F 04-06<br /> <br /> 通常納期：約10-20営業日</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ボディパーツ"	"USヨシムラ KX250F 04-06 クランキングサービスホールプラグ ラージ(Crank Inspection Plug LARGE) 2180-812-K"	"USヨシムラ KX250F 04-06他 クランキングサービスホールプラグ ラージ(Crank Inspection Plug LARGE)"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/2180-812-k.jpg?t=1578974447"	""	"USヨシムラ"	"カワサキ"	"2006(平成18)年式, 2005(平成17)年式以前"	"151cc～250cc"	"カワサキ KX250F"	"2180-812-K"
"244701D220"	"<p>RS-4 Full System<br /> <br /> 対応車種:KX450F 2009年-2015年式<br /> <br /> 中間パイプ:チタン<br /> <br /> メイン画像はカーボンサイレンサーです。<br /> <br /> 注意：公道での利用は出来ません<br /> <br /> 通常納期：約10-20営業日 ※</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com"">クリック</a>してください。</p><p>ご注意:O2センサー搭載車には加工、又はO2センサーキャンセル処理が必要です。</p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ フルエキゾースト"	"USヨシムラ RS-4 チタンパイプ フルエキ KX450F 09-15 244701D220 244701D720"	"USヨシムラ RS-4 チタンパイプ フルエキ KX450F 09-15 244701D220 244701D720"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/208/244701D220.jpg?t=1578980427"	"(（株）ギガステーション) サイレンサー: R[カーボン:244701D220///image=exim/backup/images/variant_image/244701D220.jpg,チタン:244701D720///modifier=-8000.000///modifier_type=A///image=exim/backup/images/variant_image/244701D720.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"カワサキ"	"2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式"	"401cc～650cc"	"カワサキ KX450F"	"244701D220"
"R-433-2446"	"<p>Yoshimura EMS PIM2 Unit<br /> <br /> 適応車種<br /> KX450F 09-11<br /> <br /> インジェクション車専用のセッティングツールです。<br /> パソコン上でスロット開度とエンジン回転数別に燃料マップと点火タイミングマップを作成することができます。<br /> オプションパーツでシステムを構築することができます。<br /> ＊オプションパーツは別料金です。<br /> <br /> <strong>オプションパーツ</strong><br /> Replacement USB Cable …バイクとPIM2と接続することができます。<br /> Replacement Bracket …バイクにPIM2の置き場を作ることができます。<br /> Replacement Harness …バイクとPIM2と接続することができます。<br /> <br /> 注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><br /> <br /><p>マップはこちらを<a href=""http://www.yoshimura-rd.com/ps-4159-1806-ems-pim2-fuel-maps.aspx"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ フューエル コントローラ"	"USヨシムラ KX450F 09-11 EMS PIM2 Unit R-433-2446"	"USヨシムラ KX450F 09-11 EMS PIM2 Unit"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/6204_6193_600XX133000.jpg?t=1578974451"	"(（株）ギガステーション) Replacement USB Cable: R[無し,有り:R-433-USB///modifier=1080.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-USB13195295314ea66c3b848a7.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A; (（株）ギガステーション) Replacement Bracket: R[無し,有り:R-433-2191-BRKT///modifier=1750.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-2191-BRKT13195296074ea66c87ddfe7.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A; (（株）ギガステーション) Replacement Harness: R[無し,有り:R-433-2428-HB///modifier=12825.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-2428-HB13195296804ea66cd0a28ef.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"カワサキ"	"2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式"	"401cc～650cc"	"カワサキ KX450F"	"R-433-2446"
"263502D321"	"<p>RS-4 Stainless/Aluminum Slip-On<br /> <br /> 適合車種<br /> 250SX-F 2011-2015<br /> 350SX-F 2011-2015<br /> 450SX-F 2011-2015<br /> 450SX-F Factory Edition 2012<br /> 350EXC-F 2011-2015<br /> 350XC-F 2014-2015<br /> 450XC-F 2015<br /> 450XC-W 2012-2015<br /> 500EXC 2012-2015<br /> 500XC-W 2012-2015</p><p>?</p><p>中間パイプ：ステンレス</p><p>サイレンサー：アルミニウム<br /> エンドキャップ：カーボン<br /> <br /> 注意：公道での利用は出来ません<br /> <br /> 通常納期：約2週間～1ヵ月程度 ※</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ RS-4 ステンレス/アルミ スリップオン KTM 250 SX-F 11-15 263502D321"	"USヨシムラ RS-4 ステンレス/アルミ スリップオン KTM 250/350/450/500 SX-F 11-15他"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/207/DIRT_RS4_AL_MUFFLER_124f9f09-c056-402a-afc9-1e5f041394b8_720x.jpg?t=1579168382"	""	"USヨシムラ"	"KTM"	"2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2012(平成24)年式, 2011(平成23)年式"	"151cc～250cc"	"KTM 250SX-F"	"263502D321"
"600XX263500"	"<p>Yoshimura EMS PIM2 Unit<br /> <br /> 適応車種<br /> KTM 350SX-F 11<br /> <br /> インジェクション車専用のセッティングツールです。<br /> パソコン上でスロット開度とエンジン回転数別に燃料マップと点火タイミングマップを作成することができます。<br /> オプションパーツでシステムを構築することができます。<br /> ＊オプションパーツは別料金です。<br /> <br /> <strong>オプションパーツ</strong><br /> Replacement USB Cable …バイクとPIM2と接続することができます。<br /> Replacement Bracket …バイクにPIM2の置き場を作ることができます。<br /> Replacement Harness …バイクとPIM2と接続することができます。<br /> <br /> 注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日<br /> </p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><p><br /> </p><p>マップはこちらを<a href=""http://www.yoshimura-rd.com/ps-4471-1818-ems-pim2-fuel-maps.aspx"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ フューエル コントローラ"	"USヨシムラ KTM 350SX-F 11 EMS PIM2 Unit 600XX263500"	"USヨシムラ KTM 350SX-F 11 EMS PIM2 Unit"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/23/6233_6193_600XX133000.jpg?t=1578974452"	"(（株）ギガステーション) Replacement USB Cable: R[無し,有り:R-433-USB///modifier=1080.000///modifier_type=A///image=exim/backup/images/variant_image/R-433-USB13195280164ea66650d1706.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A; (（株）ギガステーション) Replacement Bracket: R[無し,有り:600XX263500B///modifier=1000.000///modifier_type=A///image=exim/backup/images/variant_image/600XX263500B.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A; (（株）ギガステーション) Replacement Harness: R[無し,有り:600XX263500HB///modifier=12850.000///modifier_type=A///image=exim/backup/images/variant_image/600XX263500HB.jpg]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"KTM"	"2011(平成23)年式"	"251cc～400cc"	"KTM 350SX-F"	"600XX263500"
